ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_fl,fano_ns,fano_rf,fano_sg,f1_f0_dg,g_dsi_dg,g_osi_dg,g_osi_sg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_sf_sg,pref_tf_dg,run_mod_dg,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,pref_ori_dg,pref_ori_sg,run_pval_dg,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,elevation_rf,on_screen_rf,pref_image_ns,pref_phase_sg,firing_rate_dg,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,on_off_ratio_fl,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,pref_sf_multi_sg,pref_tf_multi_dg,sustained_idx_fl,pref_ori_multi_dg,pref_ori_multi_sg,pref_phase_multi_sg,image_selectivity_ns,pref_images_multi_ns,lifetime_sparseness_dg,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg
951851924,,600.0,7.830219146482122,3.07768115942029,3.4051612903225803,3.1259259259259258,3.74,0.9277975318974214,0.14605715701461755,0.1830999308689502,0.1229178398215328,1064.1471993718671,3641.4473582774235,16.667,2.5974292148146803,0.027999999999999997,0.02,1.0,0.4357142857142857,0.9804639804639804,0.9795698924731184,0.890625,0.946969696969697,45.0,90.0,0.1391810184818521,3.768511062777526e-07,1.6026825693409376e-05,0.028401684524195437,3.931818258374927e-06,-23.33300000000001,False,4944,0.5,2.9916690237546013,4.556238968575691,1.7793522575204952,2.2280822813490953,3.528343650147109,,0.0445,0.14450000000000002,0.0765,0.0935,False,False,0.1218206157965194,False,False,False,0.42315254237288136,False,0.5218581165875045,0.011492689561373616,0.16471128053871248,0.27241927812302635,0.11673158666337438
951852043,,2200.0,14.711669890393292,2.7442969984202206,1.523460949464012,2.125,1.4808917197452232,0.21419379388828289,0.06236716184138472,0.0400099873387104,0.047396563496867584,1470.7007375697033,123.77695843511593,60.909000000000006,1.6943417788206088,0.006,0.08,1.0,0.4388704318936877,-0.2251760563380282,-0.105225988700565,0.12068965517241367,0.01577287066246057,0.0,0.0,0.00017836586613833002,0.04113376330941284,0.2916380700390543,0.5802845743356102,0.865794391376005,-9.090999999999994,False,4984,0.25,49.70141821499569,43.16436917598024,43.70193930786747,40.50899202862252,48.201823654756545,,0.1005,0.0885,0.2055,0.1115,False,False,0.33775100401606434,False,False,False,-0.2944067796610168,False,0.007593462356629889,0.0035176552211011462,0.008253931621011736,0.033050959764242355,0.01633153160864767
951852032,,1400.0,9.445736434108523,1.5643840579710149,2.1983090379008754,2.432051282051282,2.630258899676375,0.1747088114223929,0.06945853352369072,0.10694096026982827,0.053232630430971116,97.02565982956006,116.93811809354784,36.429,0.6119592102257233,0.046,0.32,8.0,0.5279291553133515,0.023157894736842224,0.3872878010264508,0.015873015873015817,0.02094240837696333,270.0,90.0,0.08927208663499682,0.8053770621427119,0.0002565754717754774,0.9567377304825836,0.8956357022390533,0.7139999999999986,True,4982,0.5,18.063326916170702,36.39662240394382,19.74953381488018,14.979248053892707,24.087589782257837,,0.0125,0.1415,0.0165,0.1095,False,False,0.3266398929049532,False,False,False,0.020932203389830484,False,0.04906375301531332,0.011971071685794588,0.01779421678390098,0.04488198039856088,0.02116363659820964
951852089,,300.0,3.3045540285637283,0.97273631840796,2.319383753501401,2.1111111111111107,1.6765718163750059,0.102291145750203,0.05922376288938772,0.08369635719027707,0.06282302609381152,112.15177266298912,196.5679232161924,13.333,1.0030802586573897,0.052000000000000005,0.02,1.0,0.40961199294532624,0.039591315453384436,0.4965437788018434,0.4901960784313726,0.3977011494252874,90.0,90.0,0.08543175712659609,0.7003215053369154,6.881126742217928e-07,0.013762433795778637,0.00041167085945904597,-26.666999999999994,True,4952,0.25,21.14501076010907,23.23415427250294,22.252986387088143,14.763238108309158,25.080082143730216,,0.2455,0.0755,0.026500000000000003,0.2065,False,False,0.26807228915662645,False,False,False,-0.03084745762711872,False,0.0953402016660188,0.10378054862842888,0.014811528037445844,0.052150206374203915,0.01887135049388227
951852149,,600.0,4.5307814992025515,0.7565432098765432,0.8805434782608695,1.725136612021858,1.0893877297565824,0.10991681226060804,0.04152128181119672,0.062165450796971077,0.030156720828929024,127.34384578558806,352.118840194883,58.33300000000001,0.33228236797482186,0.003,0.32,1.0,0.10288065843621397,0.13903432228039553,0.24031007751937986,,0.2428104575163398,180.0,0.0,0.2079775776714855,0.015486851084291828,4.359991852756466e-06,,0.00018431631076012484,8.333000000000006,False,4953,0.5,54.29111504648328,58.21860904291161,46.17180652225135,42.840145045427725,48.01731332983852,,0.2285,0.2075,0.0175,0.1505,False,False,0.4534136546184739,False,False,False,0.16352542372881362,False,0.015766735442478506,0.002881755172539302,0.007108119531054452,0.019290230598201816,0.005400334091631221
951852139,,700.0,6.821062271062272,0.7014718614718615,1.5262992125984252,2.9486338797814216,1.0252267573696143,0.3901752537500753,0.051396803801212775,0.03711905621717107,0.04713466201542528,99.65183227046741,114.22934979229544,14.286,0.6959988895715676,0.142,0.32,1.0,0.3959537572254335,0.2427983539094651,0.4103448275862069,-0.02702702702702693,0.32662538699690397,90.0,90.0,0.025404777526148524,0.0006712506961769506,0.00011550861809233666,0.9325333776655232,0.00025876114947042013,-17.142999999999994,True,4960,0.5,16.746992545718676,23.12757558317953,15.11139589937281,19.318087417720644,18.04537621788472,,0.0535,0.2425,0.1855,0.1595,False,False,0.3078982597054886,False,False,False,0.14310169491525435,True,0.0382586748106574,0.008290155440414448,0.016074617149719892,0.034142379872436485,0.012479185850195224
951852124,,800.0,40.118659734257655,1.068371817643576,8.473412228796843,4.03651804670913,10.674111153895524,0.26826307377736297,0.05515026749554703,0.1865470055808836,0.10319918419292796,769.1984085170731,144.96395437001868,26.25,7.529956832138872,0.006,0.32,4.0,0.21695402298850572,-0.002293577981651425,-0.4049586776859504,,0.23432343234323424,45.0,30.0,0.5704631343788111,0.9689216063900556,0.06971285304175967,,0.3682338808573038,46.25,False,4954,0.0,19.58087088468056,36.47655642093638,19.08387202280664,18.738040406483602,17.674357261280612,,0.1505,0.0605,0.0835,0.0515,False,False,0.2652964800377983,False,False,False,0.2077118644067797,False,0.11484962993280355,0.5875908585639731,0.13588454262963715,0.115821304501104,0.10429279598680956
951852113,,800.0,6.962021857923497,1.225962441314554,1.6763190184049082,2.763541666666667,1.2898836954136492,0.2093033608478164,0.04274364285889879,0.008622168347714369,0.07019295256794464,102.50611894892764,174.29229851689536,37.5,0.3886878740660612,0.017,0.04,2.0,0.16014056224899595,0.12744240303295426,0.2554112554112554,-0.4907407407407408,0.2221545952525868,45.0,90.0,0.3287744788337038,0.1862204512331372,0.026803119485494468,0.01832015968578801,0.014821267233773375,8.75,True,4915,0.25,23.408618738259676,29.60223095957657,19.485552902382807,22.363060102418693,23.261622984790893,,0.1555,0.1505,0.1525,0.0175,False,False,0.2821285140562249,False,False,False,0.009406779661017106,False,0.017345279025586063,0.001012190006688618,0.014466086191015097,0.02632564639530933,0.018765891098223044
951852218,,200.0,14.116770186335405,4.151666666666667,1.81972602739726,1.9666666666666668,2.2655038759689923,0.33195474444838385,0.03974504554624707,0.08451514095846456,0.032636657152045605,98.18655805496695,219.58443904491557,75.0,1.1000859999116843,0.556,0.32,15.0,0.3816254416961131,-0.2124999999999999,-0.2523148148148148,,0.43315907393577296,270.0,90.0,0.19804506618674114,0.7057554420524544,0.2718177408440873,,0.017468567071918017,50.0,False,4991,0.0,10.672051181198935,1.9983504248139,8.923629573861751,0.6370648648936142,8.562744501159353,,0.018500000000000003,0.1375,0.0095,0.0555,False,False,0.09638554216867468,False,False,False,0.048949152542372976,False,0.053033294238906285,0.17192070198245046,0.016227412467250738,0.3686515182891244,0.028258982208061542
951852269,,800.0,0.842685292976329,0.4622941970310391,0.665250501002004,0.4343234323432344,0.6509596505990304,0.0976644833831398,0.0189800505850879,0.05900602050296513,0.15159875947873355,3775.463012772032,4857.323254925011,75.0,1.1702512226966169,0.0,0.16,1.0,-0.029242569511025863,0.1124599561625358,0.22338967565098208,0.23750000000000004,0.12784772182254206,180.0,0.0,0.4858101523710258,0.011114861963500387,4.482601563498176e-06,0.008348483247565323,0.005974692457980063,45.0,False,4933,0.75,46.71980967114398,51.07783685824327,61.620399414178046,43.752430703932866,63.89053009083638,,0.1175,0.0975,0.0915,0.1305,False,False,0.3296519410977242,False,False,False,-0.0004576271186440551,False,0.024880152283667616,0.0018926861626209488,0.010669562244294228,0.006862887421482232,0.04132628283507223
